source,destination,timestamp,state_label,w
33,42,3,0,119
33,223,3,0,74
33,182,3,0,107
33,85,3,0,129
33,120,3,0,83
33,189,3,0,44
33,198,3,0,135
33,179,3,0,123
33,153,3,0,139
33,89,3,0,26
33,184,3,0,66
33,121,3,0,80
33,51,3,0,130
33,142,3,0,122
33,148,3,0,101
33,129,3,0,123
33,152,3,0,52
33,37,3,0,36
33,197,3,0,28
133,195,3,0,118
133,52,3,0,109
133,103,3,0,120
133,136,3,0,171
133,48,3,0,128
133,137,3,0,104
133,146,3,0,144
133,200,3,0,154
133,35,3,0,106
133,145,3,0,143
133,108,3,0,112
133,68,3,0,159
133,53,3,0,121
133,88,3,0,60
133,40,3,0,199
133,204,3,0,132
133,173,3,0,156
133,148,3,0,148
133,197,3,0,37
133,198,3,0,171
133,223,3,0,86
133,182,3,0,143
133,85,3,0,166
133,216,3,0,163
133,142,3,0,162
133,79,3,0,180
133,125,3,0,184
133,132,3,0,134
133,191,3,0,113
133,42,3,0,157
133,51,3,0,164
133,152,3,0,68
133,179,3,0,96
133,92,3,0,148
133,153,3,0,149
133,181,3,0,175
133,120,3,0,101
133,38,3,0,61
133,98,3,0,70
133,27,3,0,146
133,41,3,0,82
133,180,3,0,124
133,56,3,0,118
133,220,3,0,143
133,138,3,0,61
133,130,3,0,99
133,177,3,0,111
133,178,3,0,183
133,13,3,0,173
133,61,3,0,164
133,86,3,0,88
133,184,3,0,70
133,121,3,0,100
133,89,3,0,18
133,127,3,0,57
133,219,3,0,124
133,123,3,0,59
133,129,3,0,123
133,189,3,0,36
133,212,3,0,55
133,37,3,0,25
195,52,3,0,122
195,103,3,0,133
195,136,3,0,157
195,48,3,0,141
195,137,3,0,104
195,146,3,0,141
195,200,3,0,157
195,35,3,0,104
195,145,3,0,114
195,108,3,0,135
195,68,3,0,145
195,53,3,0,125
195,88,3,0,85
195,40,3,0,191
195,204,3,0,131
195,148,3,0,118
195,177,3,0,118
195,182,3,0,130
195,179,3,0,114
195,181,3,0,132
195,38,3,0,83
195,79,3,0,175
195,219,3,0,118
195,132,3,0,105
195,123,3,0,92
195,212,3,0,67
195,13,3,0,157
195,61,3,0,142
195,92,3,0,111
195,173,3,0,129
195,27,3,0,142
195,125,3,0,171
195,129,3,0,126
195,41,3,0,74
195,180,3,0,127
195,220,3,0,117
195,42,3,0,143
195,178,3,0,153
195,85,3,0,160
195,216,3,0,142
195,142,3,0,142
195,198,3,0,137
195,191,3,0,122
195,51,3,0,134
195,152,3,0,62
195,153,3,0,139
195,120,3,0,97
195,98,3,0,70
195,56,3,0,80
195,138,3,0,70
195,130,3,0,95
195,86,3,0,79
195,189,3,0,63
195,127,3,0,49
195,223,3,0,84
195,89,3,0,27
195,184,3,0,82
195,121,3,0,90
195,37,3,0,37
195,197,3,0,36
52,103,3,0,96
52,136,3,0,131
52,48,3,0,94
52,137,3,0,91
52,146,3,0,117
52,200,3,0,138
52,35,3,0,89
52,145,3,0,107
52,108,3,0,128
52,68,3,0,143
52,53,3,0,116
52,88,3,0,80
52,40,3,0,178
52,204,3,0,100
52,173,3,0,108
52,27,3,0,120
52,125,3,0,162
52,129,3,0,114
52,41,3,0,72
52,180,3,0,94
52,220,3,0,106
52,177,3,0,91
52,42,3,0,119
52,178,3,0,139
52,123,3,0,44
52,182,3,0,108
52,85,3,0,132
52,179,3,0,96
52,38,3,0,43
52,98,3,0,51
52,219,3,0,116
52,189,3,0,36
52,130,3,0,88
52,198,3,0,132
52,223,3,0,57
52,61,3,0,119
52,86,3,0,56
52,92,3,0,100
52,153,3,0,123
52,181,3,0,138
52,120,3,0,87
52,89,3,0,20
52,184,3,0,52
52,121,3,0,75
52,56,3,0,69
52,132,3,0,96
52,13,3,0,126
52,127,3,0,45
52,216,3,0,103
52,142,3,0,125
52,148,3,0,102
52,79,3,0,135
52,191,3,0,112
52,51,3,0,126
52,152,3,0,58
52,212,3,0,65
52,37,3,0,32
52,138,3,0,69
52,197,3,0,29
103,136,3,0,188
103,48,3,0,134
103,137,3,0,88
103,146,3,0,140
103,200,3,0,183
103,35,3,0,101
103,145,3,0,152
103,108,3,0,92
103,68,3,0,129
103,53,3,0,104
103,88,3,0,55
103,40,3,0,179
103,204,3,0,161
103,38,3,0,97
103,79,3,0,182
103,219,3,0,116
103,132,3,0,125
103,123,3,0,80
103,212,3,0,78
103,13,3,0,157
103,61,3,0,162
103,92,3,0,120
103,216,3,0,151
103,98,3,0,77
103,27,3,0,137
103,125,3,0,150
103,41,3,0,72
103,180,3,0,110
103,56,3,0,94
103,220,3,0,134
103,138,3,0,52
103,130,3,0,72
103,177,3,0,84
103,191,3,0,107
103,178,3,0,192
103,86,3,0,94
103,181,3,0,132
103,127,3,0,66
103,173,3,0,150
103,42,3,0,168
103,223,3,0,99
103,182,3,0,163
103,85,3,0,185
103,120,3,0,116
103,184,3,0,80
103,148,3,0,153
103,189,3,0,78
103,51,3,0,188
103,142,3,0,144
103,198,3,0,141
103,179,3,0,90
103,153,3,0,129
103,121,3,0,93
103,129,3,0,111
103,152,3,0,64
103,37,3,0,37
103,197,3,0,39
103,89,3,0,14
136,48,3,0,207
136,137,3,0,134
136,146,3,0,178
136,200,3,0,275
136,35,3,0,153
136,145,3,0,195
136,108,3,0,128
136,68,3,0,164
136,53,3,0,145
136,88,3,0,71
136,40,3,0,232
136,204,3,0,202
136,148,3,0,219
136,177,3,0,132
136,182,3,0,219
136,179,3,0,107
136,181,3,0,161
136,173,3,0,212
136,197,3,0,53
136,198,3,0,200
136,223,3,0,147
136,85,3,0,276
136,216,3,0,211
136,142,3,0,203
136,79,3,0,241
136,125,3,0,206
136,132,3,0,162
136,191,3,0,142
136,42,3,0,230
136,51,3,0,259
136,152,3,0,95
136,92,3,0,160
136,153,3,0,166
136,120,3,0,166
136,38,3,0,120
136,98,3,0,85
136,27,3,0,209
136,41,3,0,101
136,180,3,0,148
136,56,3,0,132
136,220,3,0,187
136,138,3,0,66
136,130,3,0,106
136,178,3,0,290
136,13,3,0,220
136,61,3,0,226
136,86,3,0,126
136,189,3,0,104
136,127,3,0,97
136,184,3,0,108
136,123,3,0,109
136,219,3,0,140
136,129,3,0,139
136,121,3,0,110
136,212,3,0,107
136,37,3,0,38
136,89,3,0,20
48,137,3,0,103
48,146,3,0,154
48,200,3,0,211
48,35,3,0,127
48,145,3,0,148
48,108,3,0,98
48,68,3,0,131
48,53,3,0,114
48,88,3,0,64
48,40,3,0,178
48,204,3,0,144
48,79,3,0,181
48,132,3,0,124
48,178,3,0,192
48,85,3,0,212
48,177,3,0,103
48,98,3,0,73
48,42,3,0,177
48,123,3,0,91
48,51,3,0,198
48,182,3,0,188
48,13,3,0,174
48,86,3,0,97
48,184,3,0,99
48,216,3,0,158
48,27,3,0,146
48,180,3,0,119
48,198,3,0,151
48,191,3,0,104
48,38,3,0,106
48,173,3,0,160
48,142,3,0,150
48,125,3,0,151
48,129,3,0,116
48,61,3,0,171
48,120,3,0,119
48,127,3,0,76
48,121,3,0,90
48,148,3,0,151
48,56,3,0,107
48,219,3,0,101
48,220,3,0,151
48,189,3,0,84
48,130,3,0,71
48,223,3,0,100
48,152,3,0,67
48,212,3,0,71
48,37,3,0,40
48,92,3,0,120
48,181,3,0,128
48,138,3,0,50
48,179,3,0,89
48,153,3,0,119
48,41,3,0,78
48,197,3,0,42
48,89,3,0,19
137,146,3,0,105
137,200,3,0,114
137,35,3,0,91
137,145,3,0,93
137,108,3,0,99
137,68,3,0,110
137,53,3,0,117
137,88,3,0,64
137,40,3,0,152
137,204,3,0,105
137,216,3,0,102
137,142,3,0,126
137,148,3,0,99
137,79,3,0,135
137,125,3,0,132
137,198,3,0,118
137,132,3,0,92
137,191,3,0,89
137,42,3,0,112
137,51,3,0,117
137,182,3,0,107
137,85,3,0,134
137,152,3,0,49
137,179,3,0,79
137,92,3,0,102
137,153,3,0,109
137,181,3,0,114
137,120,3,0,85
137,38,3,0,57
137,98,3,0,56
137,27,3,0,102
137,41,3,0,64
137,180,3,0,94
137,56,3,0,64
137,220,3,0,99
137,138,3,0,63
137,130,3,0,81
137,177,3,0,86
137,178,3,0,144
137,13,3,0,127
137,61,3,0,112
137,86,3,0,62
137,189,3,0,40
137,223,3,0,70
137,219,3,0,90
137,123,3,0,47
137,89,3,0,16
137,184,3,0,58
137,121,3,0,69
137,173,3,0,111
137,127,3,0,57
137,129,3,0,103
137,212,3,0,58
137,37,3,0,31
137,197,3,0,22
146,200,3,0,172
146,35,3,0,108
146,145,3,0,125
146,108,3,0,119
146,68,3,0,171
146,53,3,0,120
146,88,3,0,67
146,40,3,0,191
146,204,3,0,142
146,38,3,0,90
146,79,3,0,190
146,219,3,0,124
146,132,3,0,139
146,123,3,0,82
146,212,3,0,64
146,13,3,0,168
146,61,3,0,188
146,92,3,0,143
146,178,3,0,180
146,37,3,0,38
146,216,3,0,157
146,142,3,0,174
146,148,3,0,138
146,125,3,0,172
146,198,3,0,167
146,191,3,0,128
146,42,3,0,150
146,51,3,0,166
146,182,3,0,146
146,85,3,0,168
146,152,3,0,65
146,179,3,0,107
146,153,3,0,148
146,181,3,0,157
146,120,3,0,111
146,98,3,0,65
146,27,3,0,159
146,41,3,0,65
146,180,3,0,130
146,56,3,0,101
146,220,3,0,145
146,138,3,0,72
146,130,3,0,103
146,177,3,0,89
146,86,3,0,98
146,189,3,0,62
146,223,3,0,83
146,89,3,0,16
146,184,3,0,73
146,121,3,0,104
146,127,3,0,58
146,173,3,0,138
146,129,3,0,112
146,197,3,0,31
200,35,3,0,157
200,145,3,0,233
200,108,3,0,114
200,68,3,0,168
200,53,3,0,129
200,88,3,0,68
200,40,3,0,219
200,204,3,0,209
200,56,3,0,133
200,123,3,0,125
200,51,3,0,285
200,85,3,0,303
200,86,3,0,123
200,120,3,0,208
200,148,3,0,216
200,177,3,0,132
200,182,3,0,218
200,179,3,0,103
200,181,3,0,155
200,38,3,0,139
200,79,3,0,245
200,219,3,0,129
200,132,3,0,158
200,212,3,0,109
200,13,3,0,207
200,61,3,0,231
200,92,3,0,147
200,173,3,0,222
200,27,3,0,217
200,125,3,0,197
200,129,3,0,123
200,41,3,0,102
200,180,3,0,150
200,220,3,0,188
200,42,3,0,229
200,178,3,0,267
200,216,3,0,192
200,142,3,0,192
200,198,3,0,175
200,191,3,0,132
200,152,3,0,82
200,153,3,0,154
200,98,3,0,87
200,138,3,0,61
200,130,3,0,103
200,127,3,0,103
200,223,3,0,156
200,189,3,0,152
200,89,3,0,22
200,184,3,0,105
200,121,3,0,97
200,37,3,0,34
200,197,3,0,62
35,145,3,0,104
35,108,3,0,79
35,68,3,0,112
35,53,3,0,93
35,88,3,0,64
35,40,3,0,152
35,204,3,0,125
35,173,3,0,129
35,27,3,0,135
35,125,3,0,123
35,129,3,0,86
35,41,3,0,65
35,180,3,0,103
35,220,3,0,111
35,177,3,0,72
35,42,3,0,156
35,178,3,0,170
35,123,3,0,70
35,182,3,0,118
35,85,3,0,155
35,179,3,0,76
35,189,3,0,65
35,223,3,0,96
35,51,3,0,164
35,127,3,0,72
35,216,3,0,109
35,79,3,0,144
35,120,3,0,116
35,38,3,0,72
35,98,3,0,64
35,219,3,0,77
35,130,3,0,64
35,198,3,0,122
35,61,3,0,119
35,86,3,0,75
35,92,3,0,88
35,153,3,0,89
35,181,3,0,101
35,89,3,0,18
35,142,3,0,106
35,56,3,0,78
35,132,3,0,87
35,191,3,0,81
35,13,3,0,118
35,121,3,0,67
35,148,3,0,120
35,138,3,0,59
35,212,3,0,67
35,37,3,0,31
35,197,3,0,32
35,152,3,0,54
35,184,3,0,53
145,108,3,0,91
145,68,3,0,149
145,53,3,0,99
145,88,3,0,53
145,40,3,0,179
145,204,3,0,172
145,173,3,0,168
145,27,3,0,135
145,125,3,0,166
145,129,3,0,111
145,41,3,0,99
145,180,3,0,111
145,220,3,0,139
145,177,3,0,96
145,42,3,0,182
145,178,3,0,193
145,123,3,0,77
145,182,3,0,174
145,85,3,0,207
145,179,3,0,91
145,216,3,0,156
145,142,3,0,153
145,148,3,0,166
145,79,3,0,175
145,198,3,0,155
145,132,3,0,130
145,191,3,0,105
145,51,3,0,224
145,152,3,0,77
145,92,3,0,128
145,153,3,0,134
145,181,3,0,144
145,120,3,0,153
145,38,3,0,95
145,98,3,0,76
145,56,3,0,108
145,138,3,0,44
145,130,3,0,61
145,13,3,0,161
145,61,3,0,170
145,86,3,0,81
145,184,3,0,108
145,189,3,0,90
145,127,3,0,70
145,219,3,0,107
145,223,3,0,121
145,121,3,0,82
145,212,3,0,79
145,37,3,0,33
145,197,3,0,56
145,89,3,0,8
108,68,3,0,156
108,53,3,0,113
108,88,3,0,120
108,40,3,0,196
108,204,3,0,94
108,38,3,0,62
108,98,3,0,49
108,27,3,0,122
108,180,3,0,115
108,219,3,0,139
108,189,3,0,36
108,130,3,0,147
108,198,3,0,124
108,177,3,0,108
108,223,3,0,66
108,178,3,0,127
108,123,3,0,57
108,61,3,0,105
108,86,3,0,54
108,179,3,0,126
108,92,3,0,95
108,153,3,0,132
108,181,3,0,123
108,120,3,0,89
108,89,3,0,22
108,127,3,0,34
108,173,3,0,102
108,41,3,0,73
108,220,3,0,103
108,42,3,0,118
108,51,3,0,114
108,85,3,0,113
108,142,3,0,126
108,79,3,0,148
108,125,3,0,174
108,138,3,0,96
108,184,3,0,74
108,121,3,0,71
108,216,3,0,117
108,148,3,0,106
108,129,3,0,123
108,56,3,0,68
108,132,3,0,105
108,191,3,0,114
108,182,3,0,97
108,152,3,0,50
108,212,3,0,59
108,13,3,0,126
108,37,3,0,38
108,197,3,0,26
68,53,3,0,142
68,88,3,0,93
68,40,3,0,226
68,204,3,0,125
68,216,3,0,145
68,142,3,0,162
68,148,3,0,139
68,79,3,0,212
68,125,3,0,213
68,198,3,0,173
68,132,3,0,128
68,191,3,0,129
68,42,3,0,154
68,51,3,0,161
68,182,3,0,139
68,85,3,0,168
68,152,3,0,74
68,179,3,0,126
68,92,3,0,158
68,153,3,0,163
68,181,3,0,175
68,120,3,0,115
68,38,3,0,65
68,98,3,0,70
68,27,3,0,149
68,41,3,0,88
68,180,3,0,118
68,56,3,0,98
68,220,3,0,137
68,138,3,0,85
68,130,3,0,144
68,177,3,0,114
68,178,3,0,181
68,13,3,0,173
68,61,3,0,163
68,86,3,0,73
68,219,3,0,151
68,189,3,0,49
68,223,3,0,88
68,123,3,0,71
68,89,3,0,23
68,184,3,0,65
68,121,3,0,89
68,173,3,0,141
68,129,3,0,147
68,127,3,0,53
68,212,3,0,69
68,37,3,0,40
68,197,3,0,38
53,88,3,0,70
53,40,3,0,176
53,204,3,0,101
53,216,3,0,115
53,142,3,0,137
53,148,3,0,107
53,79,3,0,154
53,125,3,0,150
53,198,3,0,140
53,132,3,0,105
53,191,3,0,116
53,42,3,0,120
53,51,3,0,144
53,182,3,0,109
53,85,3,0,136
53,152,3,0,52
53,179,3,0,93
53,92,3,0,108
53,153,3,0,127
53,181,3,0,132
53,120,3,0,85
53,38,3,0,59
53,98,3,0,64
53,27,3,0,117
53,41,3,0,64
53,180,3,0,97
53,56,3,0,84
53,220,3,0,112
53,138,3,0,65
53,130,3,0,112
53,177,3,0,96
53,178,3,0,147
53,13,3,0,126
53,61,3,0,118
53,86,3,0,84
53,127,3,0,50
53,173,3,0,105
53,223,3,0,75
53,219,3,0,111
53,189,3,0,40
53,123,3,0,59
53,89,3,0,28
53,121,3,0,77
53,129,3,0,113
53,212,3,0,59
53,37,3,0,36
53,197,3,0,25
53,184,3,0,52
88,40,3,0,118
88,204,3,0,61
88,38,3,0,58
88,79,3,0,85
88,219,3,0,80
88,132,3,0,61
88,123,3,0,47
88,212,3,0,42
88,13,3,0,76
88,61,3,0,60
88,92,3,0,60
88,98,3,0,37
88,27,3,0,78
88,180,3,0,67
88,189,3,0,32
88,130,3,0,80
88,198,3,0,74
88,177,3,0,63
88,223,3,0,37
88,178,3,0,75
88,86,3,0,34
88,179,3,0,105
88,153,3,0,81
88,181,3,0,76
88,120,3,0,58
88,89,3,0,13
88,184,3,0,45
88,127,3,0,21
88,173,3,0,57
88,121,3,0,49
88,216,3,0,74
88,142,3,0,64
88,148,3,0,57
88,125,3,0,96
88,129,3,0,84
88,56,3,0,45
88,220,3,0,50
88,191,3,0,85
88,42,3,0,67
88,51,3,0,73
88,182,3,0,60
88,85,3,0,73
88,152,3,0,35
88,37,3,0,27
88,138,3,0,68
88,41,3,0,57
88,197,3,0,25
40,204,3,0,193
40,173,3,0,202
40,27,3,0,212
40,125,3,0,275
40,129,3,0,195
40,41,3,0,117
40,180,3,0,167
40,220,3,0,187
40,177,3,0,150
40,42,3,0,214
40,178,3,0,241
40,123,3,0,84
40,182,3,0,187
40,85,3,0,246
40,179,3,0,164
40,216,3,0,184
40,142,3,0,212
40,148,3,0,218
40,79,3,0,267
40,198,3,0,211
40,132,3,0,162
40,191,3,0,171
40,51,3,0,227
40,152,3,0,105
40,92,3,0,159
40,153,3,0,211
40,181,3,0,214
40,120,3,0,155
40,127,3,0,73
40,38,3,0,109
40,56,3,0,126
40,219,3,0,190
40,13,3,0,200
40,61,3,0,201
40,98,3,0,94
40,223,3,0,117
40,86,3,0,107
40,184,3,0,96
40,121,3,0,121
40,189,3,0,66
40,130,3,0,157
40,212,3,0,94
40,37,3,0,55
40,138,3,0,96
40,197,3,0,51
40,89,3,0,24
204,148,3,0,186
204,177,3,0,100
204,182,3,0,179
204,179,3,0,100
204,181,3,0,134
204,173,3,0,181
204,27,3,0,161
204,125,3,0,152
204,129,3,0,123
204,41,3,0,88
204,180,3,0,118
204,220,3,0,143
204,42,3,0,186
204,178,3,0,200
204,123,3,0,98
204,85,3,0,220
204,189,3,0,105
204,223,3,0,122
204,51,3,0,215
204,127,3,0,86
204,38,3,0,125
204,216,3,0,165
204,142,3,0,156
204,79,3,0,201
204,56,3,0,105
204,219,3,0,113
204,198,3,0,152
204,132,3,0,134
204,191,3,0,98
204,13,3,0,166
204,61,3,0,188
204,92,3,0,124
204,153,3,0,145
204,120,3,0,151
204,98,3,0,72
204,130,3,0,71
204,184,3,0,88
204,121,3,0,92
204,152,3,0,81
204,212,3,0,81
204,37,3,0,38
204,86,3,0,96
204,138,3,0,60
204,197,3,0,62
204,89,3,0,13
125,153,3,0,204
125,173,3,0,186
125,27,3,0,185
125,129,3,0,184
125,41,3,0,92
125,180,3,0,155
125,220,3,0,153
125,177,3,0,141
125,42,3,0,181
125,178,3,0,217
125,123,3,0,68
125,182,3,0,173
125,85,3,0,216
125,179,3,0,151
125,216,3,0,171
125,142,3,0,207
125,148,3,0,163
125,79,3,0,239
125,198,3,0,206
125,132,3,0,150
125,191,3,0,153
125,51,3,0,196
125,152,3,0,85
125,92,3,0,173
125,181,3,0,203
125,120,3,0,131
125,38,3,0,76
125,98,3,0,74
125,56,3,0,108
125,138,3,0,97
125,130,3,0,161
125,13,3,0,199
125,61,3,0,182
125,86,3,0,89
125,189,3,0,55
125,127,3,0,61
125,223,3,0,94
125,219,3,0,176
125,184,3,0,66
125,121,3,0,101
125,212,3,0,80
125,37,3,0,47
125,197,3,0,43
125,89,3,0,20
153,216,3,0,140
153,142,3,0,159
153,148,3,0,138
153,79,3,0,201
153,198,3,0,165
153,132,3,0,128
153,191,3,0,124
153,42,3,0,143
153,51,3,0,163
153,182,3,0,136
153,85,3,0,170
153,152,3,0,77
153,179,3,0,134
153,92,3,0,136
153,181,3,0,170
153,120,3,0,104
153,38,3,0,83
153,98,3,0,61
153,27,3,0,140
153,180,3,0,117
153,219,3,0,142
153,189,3,0,43
153,130,3,0,103
153,177,3,0,119
153,223,3,0,80
153,178,3,0,180
153,123,3,0,64
153,61,3,0,153
153,86,3,0,76
153,89,3,0,12
153,127,3,0,49
153,173,3,0,131
153,56,3,0,84
153,13,3,0,156
153,41,3,0,86
153,220,3,0,137
153,184,3,0,66
153,121,3,0,85
153,129,3,0,143
153,138,3,0,69
153,212,3,0,64
153,37,3,0,33
153,197,3,0,41
56,123,3,0,66
56,51,3,0,131
56,85,3,0,126
56,86,3,0,81
56,120,3,0,88
56,38,3,0,71
56,216,3,0,129
56,98,3,0,48
56,79,3,0,120
56,27,3,0,105
56,41,3,0,63
56,180,3,0,100
56,220,3,0,102
56,138,3,0,40
56,130,3,0,75
56,132,3,0,106
56,177,3,0,75
56,191,3,0,88
56,178,3,0,133
56,13,3,0,126
56,61,3,0,134
56,92,3,0,90
56,181,3,0,97
56,173,3,0,93
56,142,3,0,107
56,148,3,0,112
56,189,3,0,76
56,184,3,0,64
56,121,3,0,84
56,198,3,0,105
56,223,3,0,83
56,89,3,0,11
56,127,3,0,60
56,219,3,0,75
56,42,3,0,118
56,182,3,0,105
56,179,3,0,57
56,129,3,0,74
56,152,3,0,62
56,212,3,0,49
56,37,3,0,30
56,197,3,0,36
123,51,3,0,109
123,85,3,0,117
123,86,3,0,72
123,120,3,0,75
123,38,3,0,100
123,79,3,0,108
123,219,3,0,45
123,132,3,0,76
123,212,3,0,43
123,13,3,0,98
123,61,3,0,96
123,92,3,0,54
123,173,3,0,68
123,27,3,0,90
123,129,3,0,61
123,41,3,0,52
123,180,3,0,72
123,220,3,0,60
123,177,3,0,53
123,42,3,0,83
123,178,3,0,98
123,182,3,0,81
123,179,3,0,61
123,98,3,0,51
123,189,3,0,81
123,130,3,0,45
123,198,3,0,62
123,223,3,0,73
123,181,3,0,58
123,89,3,0,4
123,184,3,0,76
123,216,3,0,91
123,191,3,0,60
123,127,3,0,45
123,142,3,0,73
123,148,3,0,85
123,152,3,0,29
123,138,3,0,28
123,121,3,0,66
123,197,3,0,33
123,37,3,0,17
51,85,3,0,267
51,86,3,0,110
51,120,3,0,186
51,216,3,0,187
51,142,3,0,181
51,148,3,0,213
51,79,3,0,223
51,198,3,0,196
51,132,3,0,157
51,191,3,0,123
51,42,3,0,226
51,182,3,0,206
51,152,3,0,82
51,179,3,0,91
51,92,3,0,142
51,181,3,0,170
51,189,3,0,121
51,223,3,0,140
51,178,3,0,261
51,98,3,0,88
51,13,3,0,197
51,184,3,0,108
51,173,3,0,208
51,27,3,0,195
51,180,3,0,141
51,127,3,0,94
51,38,3,0,118
51,219,3,0,126
51,177,3,0,123
51,61,3,0,209
51,41,3,0,84
51,130,3,0,91
51,129,3,0,122
51,220,3,0,183
51,121,3,0,110
51,212,3,0,111
51,37,3,0,40
51,138,3,0,63
51,197,3,0,63
51,89,3,0,16
85,86,3,0,119
85,120,3,0,195
85,173,3,0,254
85,148,3,0,227
85,197,3,0,60
85,198,3,0,200
85,223,3,0,157
85,182,3,0,226
85,27,3,0,204
85,129,3,0,142
85,41,3,0,100
85,180,3,0,135
85,220,3,0,192
85,177,3,0,124
85,42,3,0,249
85,178,3,0,272
85,179,3,0,105
85,216,3,0,197
85,142,3,0,201
85,79,3,0,256
85,132,3,0,160
85,191,3,0,133
85,152,3,0,91
85,92,3,0,162
85,181,3,0,165
85,127,3,0,100
85,189,3,0,114
85,61,3,0,224
85,184,3,0,115
85,13,3,0,206
85,38,3,0,126
85,219,3,0,133
85,98,3,0,86
85,121,3,0,102
85,130,3,0,90
85,212,3,0,105
85,37,3,0,46
85,138,3,0,63
85,89,3,0,22
86,120,3,0,77
86,38,3,0,76
86,216,3,0,114
86,98,3,0,59
86,79,3,0,116
86,27,3,0,107
86,41,3,0,46
86,180,3,0,86
86,220,3,0,84
86,138,3,0,34
86,130,3,0,53
86,132,3,0,91
86,177,3,0,51
86,191,3,0,77
86,178,3,0,121
86,13,3,0,111
86,61,3,0,112
86,92,3,0,76
86,181,3,0,85
86,219,3,0,74
86,189,3,0,65
86,198,3,0,99
86,223,3,0,79
86,179,3,0,47
86,89,3,0,12
86,42,3,0,107
86,182,3,0,96
86,184,3,0,60
86,127,3,0,53
86,173,3,0,86
86,121,3,0,74
86,142,3,0,98
86,148,3,0,94
86,129,3,0,59
86,152,3,0,43
86,212,3,0,47
86,37,3,0,30
86,197,3,0,31
120,216,3,0,120
120,142,3,0,132
120,148,3,0,164
120,79,3,0,151
120,198,3,0,123
120,132,3,0,105
120,191,3,0,85
120,42,3,0,171
120,182,3,0,142
120,152,3,0,66
120,179,3,0,70
120,92,3,0,87
120,181,3,0,102
120,223,3,0,106
120,61,3,0,152
120,127,3,0,79
120,173,3,0,145
120,178,3,0,167
120,38,3,0,88
120,98,3,0,66
120,27,3,0,140
120,180,3,0,87
120,219,3,0,91
120,189,3,0,93
120,130,3,0,62
120,177,3,0,77
120,89,3,0,16
120,13,3,0,121
120,129,3,0,83
120,41,3,0,82
120,220,3,0,124
120,184,3,0,64
120,121,3,0,68
120,212,3,0,63
120,37,3,0,30
120,138,3,0,48
120,197,3,0,52
130,179,3,0,84
130,38,3,0,48
130,216,3,0,94
130,98,3,0,51
130,79,3,0,137
130,27,3,0,101
130,41,3,0,53
130,180,3,0,82
130,220,3,0,81
130,138,3,0,80
130,132,3,0,89
130,177,3,0,94
130,191,3,0,98
130,178,3,0,108
130,13,3,0,101
130,61,3,0,98
130,92,3,0,83
130,181,3,0,103
130,148,3,0,80
130,219,3,0,110
130,189,3,0,34
130,198,3,0,105
130,223,3,0,57
130,89,3,0,28
130,182,3,0,77
130,142,3,0,97
130,184,3,0,40
130,127,3,0,31
130,173,3,0,77
130,121,3,0,57
130,129,3,0,90
130,42,3,0,87
130,152,3,0,39
130,212,3,0,62
130,37,3,0,35
130,197,3,0,23
179,148,3,0,96
179,177,3,0,88
179,182,3,0,102
179,181,3,0,111
179,173,3,0,97
179,27,3,0,92
179,129,3,0,118
179,41,3,0,69
179,180,3,0,87
179,220,3,0,85
179,42,3,0,98
179,178,3,0,114
179,216,3,0,106
179,142,3,0,99
179,79,3,0,162
179,198,3,0,108
179,132,3,0,93
179,191,3,0,95
179,152,3,0,44
179,92,3,0,91
179,38,3,0,74
179,98,3,0,47
179,219,3,0,110
179,189,3,0,37
179,223,3,0,62
179,61,3,0,99
179,89,3,0,10
179,127,3,0,29
179,13,3,0,107
179,184,3,0,53
179,121,3,0,67
179,138,3,0,68
179,212,3,0,47
179,37,3,0,38
179,197,3,0,32
148,177,3,0,104
148,182,3,0,175
148,181,3,0,142
148,173,3,0,181
148,197,3,0,69
148,198,3,0,167
148,223,3,0,131
148,216,3,0,163
148,142,3,0,163
148,79,3,0,221
148,132,3,0,136
148,191,3,0,112
148,42,3,0,198
148,152,3,0,83
148,92,3,0,128
148,27,3,0,170
148,189,3,0,101
148,61,3,0,188
148,184,3,0,95
148,98,3,0,81
148,178,3,0,208
148,127,3,0,80
148,38,3,0,102
148,121,3,0,91
148,129,3,0,110
148,180,3,0,115
148,219,3,0,119
148,220,3,0,158
148,212,3,0,87
148,13,3,0,162
148,37,3,0,38
148,138,3,0,50
148,41,3,0,95
148,89,3,0,13
177,182,3,0,100
177,181,3,0,106
177,173,3,0,102
177,27,3,0,116
177,129,3,0,98
177,41,3,0,66
177,180,3,0,115
177,220,3,0,95
177,42,3,0,97
177,178,3,0,128
177,38,3,0,56
177,216,3,0,117
177,98,3,0,49
177,79,3,0,148
177,138,3,0,48
177,132,3,0,94
177,191,3,0,102
177,13,3,0,126
177,61,3,0,122
177,92,3,0,93
177,142,3,0,114
177,189,3,0,40
177,219,3,0,91
177,198,3,0,110
177,223,3,0,67
177,89,3,0,13
177,184,3,0,52
177,121,3,0,64
177,127,3,0,38
177,152,3,0,50
177,212,3,0,55
177,37,3,0,25
177,197,3,0,31
182,181,3,0,149
182,173,3,0,190
182,197,3,0,58
182,198,3,0,165
182,223,3,0,125
182,27,3,0,157
182,129,3,0,116
182,41,3,0,89
182,180,3,0,120
182,220,3,0,153
182,42,3,0,202
182,178,3,0,215
182,216,3,0,166
182,142,3,0,164
182,79,3,0,211
182,132,3,0,137
