113 112 1.0
134 65 1.0
134 86 1.0
134 126 1.0
134 150 1.0
83 86 1.0
83 134 1.0
117 55 1.0
86 5 1.0
134 83 1.0
6 5 1.0
79 6 1.0
109 159 1.0
109 171 1.0
40 135 1.0
85 5 1.0
31 10 1.0
134 22 1.0
96 99 1.0
76 2 1.0
14 10 1.0
30 163 1.0
49 14 1.0
169 137 1.0
98 117 1.0
160 50 1.0
23 107 1.0
134 17 1.0
6 68 1.0
73 68 1.0
70 58 1.0
36 8 1.0
36 45 1.0
36 78 1.0
37 135 1.0
135 37 1.0
11 82 1.0
11 157 1.0
11 158 1.0
11 180 1.0
50 160 1.0
134 160 1.0
154 134 1.0
143 149 1.0
96 101 1.0
46 11 1.0
46 79 1.0
46 81 1.0
113 23 1.0
113 30 1.0
113 51 1.0
113 93 1.0
113 111 1.0
113 156 1.0
113 163 1.0
113 166 1.0
113 170 1.0
109 26 1.0
9 28 1.0
9 66 1.0
9 113 1.0
134 73 1.0
169 16 1.0
59 115 1.0
66 124 1.0
86 134 1.0
160 117 1.0
122 41 1.0
169 66 1.0
120 90 1.0
120 94 1.0
120 127 1.0
120 133 1.0
58 164 1.0
45 36 1.0
169 161 1.0
91 18 1.0
109 99 1.0
109 178 1.0
76 23 1.0
105 10 1.0
105 92 1.0
85 79 1.0
91 131 1.0
134 130 1.0
84 20 1.0
122 19 1.0
130 134 1.0
99 32 1.0
91 15 1.0
134 77 1.0
115 38 1.0
84 85 1.0
122 87 1.0
10 14 1.0
58 38 1.0
130 22 1.0
131 15 1.0
131 40 1.0
168 41 1.0
168 87 1.0
168 122 1.0
168 126 1.0
168 59 1.0
169 37 1.0
13 39 1.0
13 173 1.0
13 59 1.0
39 13 1.0
39 173 1.0
153 10 1.0
111 111 1.0
169 127 1.0
86 22 1.0
137 90 1.0
137 127 1.0
10 105 1.0
122 33 1.0
10 84 1.0
168 17 1.0
168 22 1.0
168 36 1.0
168 45 1.0
168 77 1.0
168 78 1.0
115 59 1.0
69 51 1.0
169 51 1.0
30 173 1.0
127 90 1.0
51 69 1.0
162 125 1.0
90 64 1.0
90 94 1.0
90 63 1.0
90 119 1.0
90 121 1.0
73 52 1.0
122 10 1.0
56 10 1.0
10 56 1.0
10 122 1.0
59 13 1.0
59 38 1.0
156 16 1.0
16 16 1.0
134 54 1.0
108 59 1.0
108 147 1.0
134 152 1.0
79 2 1.0
79 90 1.0
79 160 1.0
108 38 1.0
108 173 1.0
90 48 1.0
40 131 1.0
33 122 1.0
173 51 1.0
31 120 1.0
31 130 1.0
31 143 1.0
31 149 1.0
90 158 1.0
160 55 1.0
160 98 1.0
160 107 1.0
160 176 1.0
134 108 1.0
131 50 1.0
131 98 1.0
93 173 1.0
134 184 1.0
13 38 1.0
92 184 1.0
71 108 1.0
21 10 1.0
85 84 1.0
10 31 1.0
10 120 1.0
10 130 1.0
33 45 1.0
87 122 1.0
122 149 1.0
134 33 1.0
86 33 1.0
7 108 1.0
28 64 1.0
64 52 1.0
64 108 1.0
86 160 1.0
90 137 1.0
13 64 1.0
13 164 1.0
164 13 1.0
90 7 1.0
39 38 1.0
90 160 1.0
38 13 1.0
38 39 1.0
38 51 1.0
38 93 1.0
38 124 1.0
38 156 1.0
38 173 1.0
108 134 1.0
173 13 1.0
111 30 1.0
184 184 1.0
64 90 1.0
10 143 1.0
30 2 1.0
127 103 1.0
127 137 1.0
131 42 1.0
131 91 1.0
127 62 1.0
127 121 1.0
134 168 1.0
7 60 1.0
164 112 1.0
137 94 1.0
137 103 1.0
122 14 1.0
164 38 1.0
79 134 1.0
111 148 1.0
38 30 1.0
38 111 1.0
38 163 1.0
38 166 1.0
38 170 1.0
38 28 1.0
38 52 1.0
38 83 1.0
134 59 1.0
134 147 1.0
127 135 1.0
124 6 1.0
168 147 1.0
30 69 1.0
146 47 1.0
146 127 1.0
146 130 1.0
146 141 1.0
146 179 1.0
74 74 1.0
33 17 1.0
33 150 1.0
168 35 1.0
168 134 1.0
64 35 1.0
85 117 1.0
35 108 1.0
74 147 1.0
17 86 1.0
74 95 1.0
64 74 1.0
64 47 1.0
64 97 1.0
64 127 1.0
64 130 1.0
64 179 1.0
64 13 1.0
64 22 1.0
64 73 1.0
64 86 1.0
64 134 1.0
74 35 1.0
74 58 1.0
13 124 1.0
13 35 1.0
37 5 1.0
99 159 1.0
30 103 1.0
35 147 1.0
96 178 1.0
178 99 1.0
137 133 1.0
137 137 1.0
99 152 1.0
99 178 1.0
168 33 1.0
168 65 1.0
168 86 1.0
168 150 1.0
108 84 1.0
108 86 1.0
108 90 1.0
108 116 1.0
108 127 1.0
108 130 1.0
101 96 1.0
137 7 1.0
109 125 1.0
75 147 1.0
73 6 1.0
121 62 1.0
153 31 1.0
153 92 1.0
147 35 1.0
147 74 1.0
168 7 1.0
68 6 1.0
68 38 1.0
68 58 1.0
68 73 1.0
68 74 1.0
68 83 1.0
68 90 1.0
68 95 1.0
68 147 1.0
68 154 1.0
68 162 1.0
73 99 1.0
74 64 1.0
68 68 1.0
35 13 1.0
35 28 1.0
35 38 1.0
35 52 1.0
35 64 1.0
35 74 1.0
35 83 1.0
52 68 1.0
73 75 1.0
99 73 1.0
135 35 1.0
162 148 1.0
35 168 1.0
13 34 1.0
13 58 1.0
85 158 1.0
17 84 1.0
99 34 1.0
104 171 1.0
52 154 1.0
73 108 1.0
134 79 1.0
73 134 1.0
68 5 1.0
68 7 1.0
68 34 1.0
68 35 1.0
68 134 1.0
68 159 1.0
184 29 1.0
73 170 1.0
52 6 1.0
132 132 1.0
38 9 1.0
137 64 1.0
64 137 1.0
99 171 1.0
108 44 1.0
108 117 1.0
108 150 1.0
85 17 1.0
5 81 1.0
84 127 1.0
158 85 1.0
74 28 1.0
74 52 1.0
24 96 1.0
24 99 1.0
24 104 1.0
24 125 1.0
24 171 1.0
74 83 1.0
74 108 1.0
74 162 1.0
90 55 1.0
15 131 1.0
29 108 1.0
29 134 1.0
29 154 1.0
29 184 1.0
38 38 1.0
77 54 1.0
77 86 1.0
77 150 1.0
172 63 1.0
7 114 1.0
5 42 1.0
137 119 1.0
126 134 1.0
137 62 1.0
137 121 1.0
173 30 1.0
38 58 1.0
73 154 1.0
129 6 1.0
134 122 1.0
122 134 1.0
22 150 1.0
84 43 1.0
35 35 1.0
2 108 1.0
51 173 1.0
38 74 1.0
173 39 1.0
173 93 1.0
30 107 1.0
134 135 1.0
6 52 1.0
6 148 1.0
95 2 1.0
95 5 1.0
95 6 1.0
95 7 1.0
95 8 1.0
95 16 1.0
95 20 1.0
95 22 1.0
95 24 1.0
95 28 1.0
95 33 1.0
95 35 1.0
95 37 1.0
95 42 1.0
95 43 1.0
95 52 1.0
95 54 1.0
95 58 1.0
95 62 1.0
95 63 1.0
95 70 1.0
95 74 1.0
95 79 1.0
95 83 1.0
95 84 1.0
95 86 1.0
95 87 1.0
95 90 1.0
95 91 1.0
95 95 1.0
95 103 1.0
95 108 1.0
95 116 1.0
95 119 1.0
95 121 1.0
95 127 1.0
95 129 1.0
95 130 1.0
95 131 1.0
95 132 1.0
95 133 1.0
95 134 1.0
95 135 1.0
95 148 1.0
95 152 1.0
95 154 1.0
95 158 1.0
95 160 1.0
95 162 1.0
95 180 1.0
95 184 1.0
90 13 1.0
74 134 1.0
73 74 1.0
73 83 1.0
95 73 1.0
95 147 1.0
90 103 1.0
90 177 1.0
74 73 1.0
64 10 1.0
85 128 1.0
99 26 1.0
95 38 1.0
62 7 1.0
29 29 1.0
85 91 1.0
86 52 1.0
17 50 1.0
26 178 1.0
127 2 1.0
127 40 1.0
127 76 1.0
117 17 1.0
17 117 1.0
162 95 1.0
64 145 1.0
52 38 1.0
84 17 1.0
172 172 1.0
172 175 1.0
135 116 1.0
135 175 1.0
108 64 1.0
19 33 1.0
19 87 1.0
17 65 1.0
121 69 1.0
124 74 1.0
137 100 1.0
74 159 1.0
35 39 1.0
96 24 1.0
96 32 1.0
96 152 1.0
96 171 1.0
75 6 1.0
75 38 1.0
75 70 1.0
75 74 1.0
52 74 1.0
52 95 1.0
7 137 1.0
133 137 1.0
116 175 1.0
134 35 1.0
154 184 1.0
78 78 1.0
35 134 1.0
184 83 1.0
184 108 1.0
184 134 1.0
184 154 1.0
13 147 1.0
74 6 1.0
74 38 1.0
74 129 1.0
74 148 1.0
95 124 1.0
122 65 1.0
75 73 1.0
75 90 1.0
75 154 1.0
16 2 1.0
16 40 1.0
16 71 1.0
16 76 1.0
78 87 1.0
99 114 1.0
13 74 1.0
40 16 1.0
78 45 1.0
114 114 1.0
135 48 1.0
135 62 1.0
135 90 1.0
135 94 1.0
135 103 1.0
135 121 1.0
135 127 1.0
135 137 1.0
135 177 1.0
42 15 1.0
42 131 1.0
125 114 1.0
38 75 1.0
184 22 1.0
184 86 1.0
184 150 1.0
170 134 1.0
122 184 1.0
114 99 1.0
29 122 1.0
170 173 1.0
83 184 1.0
18 85 1.0
54 83 1.0
147 134 1.0
8 33 1.0
99 129 1.0
51 175 1.0
130 127 1.0
8 77 1.0
62 48 1.0
62 119 1.0
62 127 1.0
85 86 1.0
175 63 1.0
175 116 1.0
175 172 1.0
104 114 1.0
19 19 1.0
133 149 1.0
127 130 1.0
36 139 1.0
137 83 1.0
175 7 1.0
91 3 1.0
91 11 1.0
91 44 1.0
91 46 1.0
91 82 1.0
91 85 1.0
91 89 1.0
91 180 1.0
91 183 1.0
131 119 1.0
7 90 1.0
99 24 1.0
162 74 1.0
7 175 1.0
58 13 1.0
34 38 1.0
38 34 1.0
36 22 1.0
24 178 1.0
171 178 1.0
139 36 1.0
63 133 1.0
24 34 1.0
81 5 1.0
107 30 1.0
24 162 1.0
5 102 1.0
125 24 1.0
154 73 1.0
7 150 1.0
121 90 1.0
152 34 1.0
104 24 1.0
107 107 1.0
147 13 1.0
147 38 1.0
94 83 1.0
125 109 1.0
108 11 1.0
108 94 1.0
108 102 1.0
108 128 1.0
108 175 1.0
171 99 1.0
184 16 1.0
94 73 1.0
73 94 1.0
105 56 1.0
171 114 1.0
119 17 1.0
79 3 1.0
125 171 1.0
19 41 1.0
19 122 1.0
41 19 1.0
41 122 1.0
104 178 1.0
130 94 1.0
148 184 1.0
175 51 1.0
159 178 1.0
74 124 1.0
17 63 1.0
17 121 1.0
31 184 1.0
148 73 1.0
127 17 1.0
40 127 1.0
63 149 1.0
73 148 1.0
171 159 1.0
153 21 1.0
153 49 1.0
153 153 1.0
8 95 1.0
85 180 1.0
108 24 1.0
173 173 1.0
79 46 1.0
46 44 1.0
154 6 1.0
154 38 1.0
154 58 1.0
154 74 1.0
154 95 1.0
154 152 1.0
154 162 1.0
154 75 1.0
154 2 1.0
154 8 1.0
154 11 1.0
154 19 1.0
154 22 1.0
154 33 1.0
154 41 1.0
154 42 1.0
154 44 1.0
154 46 1.0
154 48 1.0
154 50 1.0
154 54 1.0
154 55 1.0
154 65 1.0
154 69 1.0
154 71 1.0
154 76 1.0
154 77 1.0
154 78 1.0
154 79 1.0
154 81 1.0
154 86 1.0
154 87 1.0
154 90 1.0
154 94 1.0
154 101 1.0
154 102 1.0
154 103 1.0
154 107 1.0
154 117 1.0
154 122 1.0
154 126 1.0
154 128 1.0
154 131 1.0
154 139 1.0
154 150 1.0
154 157 1.0
154 158 1.0
154 160 1.0
154 176 1.0
74 154 1.0
83 38 1.0
109 24 1.0
36 77 1.0
36 150 1.0
134 148 1.0
99 109 1.0
107 50 1.0
175 48 1.0
158 160 1.0
129 38 1.0
129 58 1.0
129 70 1.0
129 74 1.0
129 75 1.0
6 79 1.0
118 118 1.0
74 90 1.0
171 34 1.0
93 51 1.0
6 108 1.0
127 158 1.0
24 159 1.0
178 34 1.0
43 43 1.0
81 11 1.0
81 85 1.0
38 108 1.0
6 129 1.0
7 17 1.0
6 6 1.0
114 125 1.0
85 85 1.0
79 11 1.0
127 173 1.0
7 85 1.0
177 135 1.0
94 127 1.0
133 7 1.0
133 46 1.0
133 55 1.0
133 90 1.0
133 100 1.0
133 102 1.0
133 103 1.0
133 131 1.0
133 158 1.0
133 160 1.0
131 133 1.0
94 90 1.0
94 121 1.0
152 74 1.0
183 91 1.0
62 63 1.0
114 152 1.0
114 171 1.0
114 178 1.0
92 21 1.0
121 135 1.0
131 117 1.0
131 160 1.0
134 39 1.0
177 103 1.0
13 13 1.0
46 85 1.0
119 120 1.0
58 52 1.0
34 9 1.0
152 114 1.0
70 9 1.0
70 13 1.0
70 23 1.0
70 39 1.0
70 113 1.0
70 124 1.0
70 173 1.0
2 89 1.0
128 44 1.0
127 50 1.0
71 16 1.0
71 44 1.0
71 69 1.0
71 76 1.0
178 114 1.0
145 145 1.0
184 42 1.0
48 62 1.0
85 11 1.0
71 95 1.0
93 134 1.0
134 93 1.0
173 38 1.0
114 9 1.0
64 104 1.0
64 171 1.0
83 6 1.0
119 175 1.0
6 83 1.0
171 101 1.0
116 35 1.0
73 5 1.0
44 2 1.0
44 44 1.0
44 71 1.0
44 79 1.0
124 13 1.0
54 184 1.0
6 84 1.0
128 100 1.0
79 44 1.0
137 48 1.0
137 63 1.0
137 177 1.0
84 6 1.0
6 38 1.0
160 46 1.0
160 79 1.0
160 127 1.0
160 160 1.0
2 44 1.0
120 130 1.0
120 149 1.0
46 160 1.0
173 127 1.0
34 13 1.0
83 73 1.0
127 117 1.0
22 8 1.0
22 77 1.0
22 134 1.0
96 95 1.0
44 52 1.0
44 83 1.0
20 10 1.0
58 24 1.0
58 162 1.0
6 95 1.0
184 39 1.0
108 74 1.0
17 20 1.0
162 58 1.0
156 173 1.0
114 101 1.0
15 15 1.0
19 65 1.0
11 85 1.0
137 173 1.0
127 160 1.0
35 73 1.0
119 117 1.0
44 158 1.0
103 48 1.0
103 63 1.0
103 119 1.0
103 137 1.0
103 177 1.0
158 44 1.0
90 2 1.0
77 134 1.0
159 74 1.0
75 79 1.0
8 22 1.0
26 114 1.0
149 83 1.0
44 108 1.0
9 9 1.0
117 131 1.0
7 94 1.0
114 104 1.0
184 50 1.0
79 127 1.0
18 183 1.0
166 30 1.0
121 137 1.0
111 51 1.0
111 173 1.0
148 95 1.0
13 83 1.0
13 108 1.0
13 148 1.0
79 50 1.0
69 16 1.0
78 36 1.0
42 5 1.0
84 160 1.0
81 180 1.0
94 50 1.0
91 91 1.0
50 37 1.0
39 111 1.0
73 124 1.0
8 150 1.0
124 73 1.0
160 173 1.0
173 148 1.0
127 91 1.0
102 5 1.0
101 99 1.0
101 114 1.0
173 108 1.0
5 46 1.0
116 135 1.0
158 173 1.0
50 94 1.0
103 127 1.0
46 46 1.0
64 182 1.0
75 182 1.0
108 182 1.0
9 34 1.0
98 55 1.0
180 85 1.0
173 107 1.0
106 182 1.0
182 108 1.0
91 94 1.0
91 177 1.0
91 48 1.0
91 63 1.0
91 90 1.0
91 103 1.0
91 119 1.0
91 127 1.0
91 137 1.0
39 36 1.0
39 134 1.0
52 106 1.0
134 36 1.0
183 18 1.0
33 36 1.0
73 162 1.0
11 102 1.0
91 121 1.0
106 6 1.0
106 38 1.0
106 70 1.0
106 74 1.0
106 152 1.0
85 7 1.0
85 50 1.0
85 81 1.0
85 94 1.0
85 150 1.0
108 71 1.0
152 96 1.0
30 175 1.0
175 30 1.0
182 52 1.0
121 91 1.0
81 73 1.0
124 83 1.0
74 182 1.0
172 7 1.0
18 46 1.0
35 159 1.0
5 71 1.0
83 182 1.0
74 106 1.0
172 135 1.0
152 9 1.0
15 91 1.0
33 22 1.0
148 108 1.0
9 99 1.0
148 38 1.0
94 62 1.0
131 3 1.0
131 18 1.0
131 44 1.0
131 46 1.0
131 82 1.0
131 85 1.0
131 89 1.0
131 158 1.0
131 180 1.0
131 183 1.0
71 102 1.0
137 74 1.0
44 46 1.0
176 95 1.0
44 176 1.0
183 95 1.0
103 91 1.0
55 52 1.0
176 52 1.0
176 83 1.0
108 107 1.0
131 11 1.0
131 131 1.0
124 38 1.0
63 172 1.0
183 137 1.0
52 176 1.0
163 173 1.0
145 35 1.0
152 32 1.0
125 9 1.0
173 152 1.0
107 108 1.0
7 35 1.0
39 108 1.0
63 91 1.0
154 127 1.0
52 71 1.0
90 52 1.0
6 74 1.0
91 7 1.0
91 17 1.0
91 116 1.0
91 120 1.0
91 149 1.0
91 175 1.0
116 91 1.0
52 90 1.0
9 171 1.0
147 6 1.0
147 182 1.0
32 152 1.0
32 162 1.0
104 9 1.0
99 9 1.0
180 44 1.0
70 166 1.0
9 114 1.0
163 30 1.0
163 107 1.0
35 135 1.0
108 156 1.0
10 1 1.0
65 33 1.0
5 11 1.0
5 85 1.0
5 180 1.0
9 104 1.0
44 128 1.0
9 109 1.0
3 44 1.0
51 38 1.0
24 24 1.0
6 73 1.0
103 7 1.0
103 100 1.0
74 39 1.0
9 125 1.0
125 152 1.0
152 125 1.0
152 104 1.0
104 152 1.0
1 10 1.0
1 92 1.0
108 51 1.0
108 35 1.0
90 37 1.0
8 54 1.0
51 108 1.0
54 8 1.0
119 131 1.0
182 83 1.0
124 154 1.0
109 9 1.0
119 103 1.0
156 134 1.0
85 3 1.0
85 44 1.0
85 46 1.0
85 82 1.0
44 85 1.0
102 37 1.0
75 124 1.0
39 83 1.0
109 152 1.0
71 173 1.0
96 9 1.0
35 182 1.0
148 182 1.0
182 148 1.0
51 156 1.0
180 50 1.0
21 14 1.0
74 13 1.0
24 52 1.0
24 95 1.0
84 108 1.0
7 103 1.0
7 177 1.0
177 40 1.0
163 39 1.0
163 93 1.0
2 16 1.0
35 145 1.0
86 17 1.0
158 46 1.0
121 50 1.0
121 177 1.0
93 34 1.0
177 50 1.0
86 50 1.0
108 120 1.0
108 149 1.0
34 93 1.0
163 51 1.0
51 163 1.0
35 31 1.0
35 22 1.0
22 35 1.0
180 81 1.0
1 153 1.0
69 173 1.0
40 15 1.0
149 31 1.0
149 130 1.0
154 39 1.0
18 173 1.0
50 98 1.0
93 13 1.0
54 54 1.0
83 124 1.0
127 84 1.0
39 163 1.0
163 134 1.0
163 31 1.0
109 162 1.0
111 108 1.0
108 111 1.0
9 152 1.0
134 163 1.0
73 58 1.0
108 184 1.0
109 114 1.0
134 134 1.0
1 49 1.0
1 21 1.0
148 5 1.0
50 50 1.0
153 1 1.0
51 76 1.0
17 33 1.0
99 162 1.0
7 2 1.0
7 79 1.0
7 158 1.0
7 160 1.0
73 179 1.0
16 69 1.0
134 52 1.0
125 64 1.0
184 54 1.0
3 51 1.0
33 39 1.0
33 134 1.0
184 163 1.0
163 22 1.0
163 54 1.0
163 86 1.0
163 184 1.0
54 134 1.0
184 31 1.0
136 42 1.0
166 93 1.0
171 26 1.0
38 70 1.0
38 106 1.0
56 49 1.0
2 158 1.0
154 182 1.0
182 154 1.0
158 2 1.0
131 127 1.0
127 131 1.0
15 160 1.0
178 9 1.0
178 171 1.0
171 9 1.0
182 147 1.0
15 42 1.0
136 10 1.0
21 1 1.0
55 50 1.0
107 44 1.0
136 136 1.0
184 33 1.0
143 56 1.0
17 17 1.0
54 73 1.0
86 126 1.0
184 91 1.0
91 184 1.0
135 128 1.0
145 64 1.0
26 9 1.0
26 171 1.0
131 90 1.0
73 54 1.0
171 125 1.0
160 52 1.0
160 108 1.0
160 134 1.0
126 86 1.0
15 173 1.0
93 111 1.0
93 166 1.0
5 182 1.0
94 160 1.0
131 173 1.0
84 52 1.0
171 104 1.0
101 26 1.0
160 15 1.0
136 91 1.0
127 180 1.0
86 2 1.0
86 54 1.0
86 83 1.0
86 90 1.0
86 127 1.0
86 158 1.0
33 29 1.0
180 37 1.0
21 56 1.0
127 86 1.0
29 33 1.0
29 35 1.0
37 83 1.0
180 137 1.0
63 83 1.0
63 160 1.0
38 35 1.0
35 29 1.0
160 106 1.0
106 86 1.0
106 184 1.0
158 86 1.0
158 154 1.0
158 184 1.0
35 173 1.0
136 103 1.0
86 41 1.0
86 86 1.0
106 160 1.0
126 41 1.0
86 38 1.0
18 76 1.0
65 122 1.0
96 114 1.0
2 160 1.0
41 126 1.0
38 86 1.0
134 84 1.0
159 35 1.0
39 51 1.0
33 86 1.0
29 84 1.0
136 20 1.0
160 90 1.0
106 63 1.0
106 90 1.0
166 51 1.0
94 91 1.0
18 93 1.0
152 171 1.0
90 91 1.0
160 124 1.0
108 126 1.0
136 184 1.0
106 35 1.0
106 134 1.0
106 2 1.0
106 7 1.0
106 22 1.0
106 39 1.0
106 84 1.0
106 126 1.0
106 127 1.0
106 130 1.0
106 173 1.0
134 5 1.0
134 106 1.0
134 38 1.0
160 63 1.0
81 83 1.0
91 160 1.0
124 160 1.0
184 84 1.0
106 1 1.0
106 3 1.0
106 16 1.0
106 17 1.0
106 20 1.0
106 21 1.0
106 31 1.0
106 33 1.0
106 36 1.0
106 40 1.0
106 41 1.0
106 44 1.0
106 48 1.0
106 49 1.0
106 50 1.0
106 55 1.0
106 56 1.0
106 62 1.0
106 65 1.0
106 81 1.0
106 85 1.0
106 89 1.0
106 94 1.0
106 102 1.0
106 107 1.0
106 111 1.0
106 119 1.0
106 128 1.0
106 137 1.0
106 150 1.0
106 153 1.0
106 180 1.0
93 76 1.0
86 150 1.0
91 2 1.0
91 16 1.0
91 40 1.0
91 50 1.0
91 55 1.0
102 135 1.0
135 102 1.0
44 11 1.0
44 160 1.0
76 51 1.0
78 8 1.0
94 135 1.0
135 76 1.0
85 89 1.0
114 26 1.0
152 109 1.0
178 178 1.0
93 18 1.0
166 70 1.0
8 8 1.0
85 160 1.0
98 76 1.0
175 135 1.0
96 162 1.0
114 96 1.0
131 149 1.0
149 127 1.0
120 120 1.0
143 105 1.0
76 93 1.0
1 105 1.0
76 18 1.0
18 152 1.0
76 135 1.0
162 109 1.0
162 114 1.0
9 96 1.0
18 135 1.0
163 18 1.0
166 13 1.0
166 18 1.0
135 18 1.0
135 149 1.0
18 156 1.0
18 96 1.0
96 18 1.0
